id;user_id;team_id;gender;message;phase;time;reply_to
75511.0;8284.0;3557.0;F;Si ayudas a tu familia con algo así entonces ayudarías a un amigo;4.0;2023-04-21 04:45:18.961000+00:00;
75512.0;8284.0;3557.0;F;Es simple;4.0;2023-04-21 04:45:23.044000+00:00;
75519.0;8311.0;3557.0;M;El ya lo ayudo a estudiar para los exámenes esa es su parte humana;4.0;2023-04-21 04:46:24.117000+00:00;
75520.0;8311.0;3557.0;M;lo demas queda en el;4.0;2023-04-21 04:46:28.441000+00:00;
75523.0;8311.0;3557.0;M;tampoco vas a darlo todo por una persona;4.0;2023-04-21 04:47:02+00:00;
75528.0;8281.0;3557.0;F;Estoy segura que si fueras tú quién necesitara la ayuda no te importa nada de lo que estás diciendo ahora;4.0;2023-04-21 04:47:37.935000+00:00;
75529.0;8311.0;3557.0;M;en base a que fundamentos?;4.0;2023-04-21 04:48:40.930000+00:00;
75530.0;8311.0;3557.0;M;ya ya pongamos que si;4.0;2023-04-21 04:48:56.297000+00:00;
75532.0;8311.0;3557.0;M;para pasar;4.0;2023-04-21 04:48:58.333000+00:00;
74918.0;8308.0;3558.0;F;Buenas noches :);4.0;2023-04-21 04:30:48.621000+00:00;
74963.0;8331.0;3558.0;M;Buenas noches;4.0;2023-04-21 04:31:35.652000+00:00;
74973.0;7945.0;3558.0;F;Leí sus respuestas y comparto con ustedes;4.0;2023-04-21 04:31:42.118000+00:00;
75012.0;7945.0;3558.0;F;Pero por un lado pienso que si podría ayudarle, porque de eso depende seguir preparándose;4.0;2023-04-21 04:32:18.427000+00:00;
75059.0;8331.0;3558.0;M;Es verdad, aunque el padre ha fomentado el valor de honradez, por un lado este lo rompería;4.0;2023-04-21 04:33:01.525000+00:00;
75073.0;8308.0;3558.0;F;Considero que es bueno reclacar la amistad que tienen, sin embargo, considero que podemos ayudar más si estudiamos juntos, al darle el examen Sebastián no estaría logrando los conocimientos que su carrera requiere para ser un buen profesional.;4.0;2023-04-21 04:33:17.115000+00:00;
75109.0;8308.0;3558.0;F;comparto este punto.;4.0;2023-04-21 04:33:59.574000+00:00;75059.0
75127.0;7945.0;3558.0;F;Pero en el texto dice que no es por falta de preparación, se le complica la materia pese a que la estudia.;4.0;2023-04-21 04:34:21.924000+00:00;
75180.0;8308.0;3558.0;F;Sin embargo, se lo podría ayudar buscando otros medios para que el comprenda la temática.;4.0;2023-04-21 04:35:22.811000+00:00;
75231.0;8308.0;3558.0;F;Cómo lo ayudarías?;4.0;2023-04-21 04:36:11.614000+00:00;75127.0
75240.0;7945.0;3558.0;F;Entonces la respuesta correcta sería no ayudarlo a contestar el examen pero si en prepararse para ello, para que no pierda los valores que le inculcaron sus padres.;4.0;2023-04-21 04:36:22.251000+00:00;
75246.0;8308.0;3558.0;F;Exacto;4.0;2023-04-21 04:36:29.619000+00:00;
75252.0;8331.0;3558.0;M;Exactamente;4.0;2023-04-21 04:36:33.314000+00:00;
75272.0;7945.0;3558.0;F;Entonces ponemos la opción 3?;4.0;2023-04-21 04:36:59.608000+00:00;
75277.0;8308.0;3558.0;F;Podríamos colocar esto como conlusión.;4.0;2023-04-21 04:37:08.562000+00:00;75240.0
75279.0;8331.0;3558.0;M;Yo creo que sí, poner un ounto medio;4.0;2023-04-21 04:37:11.855000+00:00;
75285.0;8331.0;3558.0;M;punto;4.0;2023-04-21 04:37:16.414000+00:00;
75295.0;8308.0;3558.0;F;Les parece bien?;4.0;2023-04-21 04:37:30.788000+00:00;
75301.0;8331.0;3558.0;M;Está bien;4.0;2023-04-21 04:37:38.505000+00:00;
75321.0;8308.0;3558.0;F;Listo, entonces en comentarios debemos colocar esa conclusión.;4.0;2023-04-21 04:38:06.972000+00:00;75240.0
75361.0;8331.0;3558.0;M;Esa conclusión y puntuación 3?;4.0;2023-04-21 04:38:56.804000+00:00;
75487.0;8308.0;3558.0;F;Puntuación 3 creo;4.0;2023-04-21 04:43:35.252000+00:00;
75493.0;8308.0;3558.0;F;Porque lo estamos ayudando, no a contestar su examen directamente, sin embargo si a estudiar para ello;4.0;2023-04-21 04:43:58.122000+00:00;
74914.0;8286.0;3559.0;F;Hola;4.0;2023-04-21 04:30:36.982000+00:00;
74928.0;8307.0;3559.0;F;Hola;4.0;2023-04-21 04:31:00.337000+00:00;
74935.0;8288.0;3559.0;F;Hola;4.0;2023-04-21 04:31:05.634000+00:00;
74958.0;8286.0;3559.0;F;Que respuesta tienen ustedes;4.0;2023-04-21 04:31:29.122000+00:00;
75009.0;8288.0;3559.0;F;1;4.0;2023-04-21 04:32:17.253000+00:00;
75017.0;8307.0;3559.0;F;Es cierto, que él me ayudado y debo ser recíproco con eso, pero que tanto defiendo en realidad la honestidad, si yo lo hago de ayudarlo, pues estaría haciendo lo que tanto eh defendido con Sebastián;4.0;2023-04-21 04:32:20.391000+00:00;
75024.0;8307.0;3559.0;F;Yo tengo la 4;4.0;2023-04-21 04:32:31.209000+00:00;
75035.0;8286.0;3559.0;F;Yo tengo 2;4.0;2023-04-21 04:32:40.086000+00:00;
75052.0;8307.0;3559.0;F;No se es mi punto de vista, lo que podría hacer es ayudarlo a estudiar más pero no darle la prueba;4.0;2023-04-21 04:32:55.848000+00:00;
75106.0;8288.0;3559.0;F;Yo me fije en el hecho de que es mi amigo, de igual forma tome en cuenta sus problemas económicos;4.0;2023-04-21 04:33:55.406000+00:00;
75119.0;8286.0;3559.0;F;En mi caso si le ayudaría debido a que de igual forma me ayudo claro ambos hemos dicho o hablado de ese tipo de personas, pero la verdad tampoco quisiera que tenga problemas dentro del hogar ya qué tenemos problemas y económicos es muy complejo y feo;4.0;2023-04-21 04:34:09.045000+00:00;
75153.0;8288.0;3559.0;F;Si, ha existido apoyo de ambas partes;4.0;2023-04-21 04:34:47.514000+00:00;
75162.0;8286.0;3559.0;F;Yo opino que estaría bien ponerle un 2;4.0;2023-04-21 04:34:58.885000+00:00;
75181.0;8288.0;3559.0;F;Me parece bien el 2;4.0;2023-04-21 04:35:22.952000+00:00;
75193.0;8286.0;3559.0;F;A mi igual de mi parte queda el dos;4.0;2023-04-21 04:35:33.665000+00:00;
75211.0;8307.0;3559.0;F;Si, exacto apoyo si han tenido ambos más no hacer trampa, creo yo, también creo que estaría bien darle 2 porque estamos de acuerdo en que debemos ayudarlo pero de distinta forma;4.0;2023-04-21 04:35:50.118000+00:00;
75224.0;8307.0;3559.0;F;:);4.0;2023-04-21 04:36:04.305000+00:00;
75243.0;8286.0;3559.0;F;Exacto cada uno ayuda de distinta forma pero a la final lo terminamos ayudando.. Entonces 2;4.0;2023-04-21 04:36:27.047000+00:00;
75263.0;8307.0;3559.0;F;Exactamente :) <3 no hay como mandar emojis;4.0;2023-04-21 04:36:50.012000+00:00;
75281.0;8288.0;3559.0;F;Listo, queda el 2;4.0;2023-04-21 04:37:14.009000+00:00;
74936.0;8303.0;3560.0;F;Creo que si se podría ayudar porque es jn unico examen y ademas ed muy importante;4.0;2023-04-21 04:31:06.236000+00:00;
75054.0;8303.0;3560.0;F;Lo ayudo a contestar el mensaje;4.0;2023-04-21 04:32:55.947000+00:00;
75065.0;8303.0;3560.0;F;Exámen*;4.0;2023-04-21 04:33:09.461000+00:00;
75088.0;8314.0;3560.0;F;Bueno viendo estos factores si se llegaría a ayudar a Sebastian;4.0;2023-04-21 04:33:32.319000+00:00;
75134.0;8314.0;3560.0;F;Entonces sería conveniente ya que es su último año y luego tendrá estas dificultades académicas que no se lo permitirán.;4.0;2023-04-21 04:34:26.725000+00:00;
75165.0;8314.0;3560.0;F;Económicas;4.0;2023-04-21 04:35:03.354000+00:00;
75169.0;8123.0;3560.0;M;Si le ayudaría debido a que conlleva muchas consecuencias si reprueba el examen, a pesar de ser un estudiante bueno y correcto en cuanto a la honestidad, es un caso en el cual deberían pensar de ética por lo general, pero ante la situación que se presenta, debería hacer una excepción;4.0;2023-04-21 04:35:05.855000+00:00;
75197.0;8314.0;3560.0;F;Entonces creo que estamos de acuerdo en ayudar a Sebastian;4.0;2023-04-21 04:35:36.517000+00:00;
75213.0;8303.0;3560.0;F;Si, todos estamos de acuerdo en que se debería ayudar a Sebastián entonces;4.0;2023-04-21 04:35:54.119000+00:00;
75228.0;8303.0;3560.0;F;Debido a todos los factores mencionados anteriormente;4.0;2023-04-21 04:36:08.678000+00:00;
75278.0;8123.0;3560.0;M;Elegimos el 1 ?;4.0;2023-04-21 04:37:09.303000+00:00;
75283.0;8314.0;3560.0;F;Si;4.0;2023-04-21 04:37:14.405000+00:00;
75287.0;8314.0;3560.0;F;El 1;4.0;2023-04-21 04:37:18.743000+00:00;
75334.0;8314.0;3560.0;F;El comentario debe ser el mismo?;4.0;2023-04-21 04:38:23.213000+00:00;
75352.0;8314.0;3560.0;F;En el sentido de estar igualito todo?;4.0;2023-04-21 04:38:43.312000+00:00;
75416.0;8123.0;3560.0;M;Le entendí que cada uno con sus propias palabras en base a lo que hablamos;4.0;2023-04-21 04:40:45.812000+00:00;
74929.0;8283.0;3561.0;F;Holi;4.0;2023-04-21 04:31:00.479000+00:00;
74933.0;8299.0;3561.0;F;Hola;4.0;2023-04-21 04:31:04.913000+00:00;
74953.0;8285.0;3561.0;F;Holi;4.0;2023-04-21 04:31:22.974000+00:00;
74955.0;8283.0;3561.0;F;Que opinan;4.0;2023-04-21 04:31:25.003000+00:00;
74960.0;8285.0;3561.0;F;Cual colocamos ?;4.0;2023-04-21 04:31:30.581000+00:00;
74964.0;8285.0;3561.0;F;2;4.0;2023-04-21 04:31:36.415000+00:00;
74969.0;8285.0;3561.0;F;?;4.0;2023-04-21 04:31:39.597000+00:00;
74975.0;8283.0;3561.0;F;Por?;4.0;2023-04-21 04:31:45.467000+00:00;
74978.0;8299.0;3561.0;F;Todo 2;4.0;2023-04-21 04:31:47.066000+00:00;
75031.0;8299.0;3561.0;F;Que contexto colocamos?;4.0;2023-04-21 04:32:38.026000+00:00;
75036.0;8285.0;3561.0;F;Entonces el 2 o tal vez opinan otra cosa ?;4.0;2023-04-21 04:32:40.515000+00:00;
75049.0;8299.0;3561.0;F;Si si todo 2;4.0;2023-04-21 04:32:51.895000+00:00;
75062.0;8285.0;3561.0;F;A? Estás de acuerdo ?;4.0;2023-04-21 04:33:06.936000+00:00;
75064.0;8283.0;3561.0;F;Si si;4.0;2023-04-21 04:33:08.886000+00:00;
75076.0;8285.0;3561.0;F;Oki;4.0;2023-04-21 04:33:21.794000+00:00;
75100.0;8299.0;3561.0;F;Y el argumento? Porque somos amigos y los amigos se ayudan ?;4.0;2023-04-21 04:33:46.320000+00:00;
75107.0;8285.0;3561.0;F;Si;4.0;2023-04-21 04:33:58.096000+00:00;
75121.0;8283.0;3561.0;F;Siempre Amix, never enemix;4.0;2023-04-21 04:34:11.903000+00:00;
75135.0;8285.0;3561.0;F;Y podemos agregar que por su situación económica no podría seguir pagando la carrera si pierde el ciclo;4.0;2023-04-21 04:34:27.162000+00:00;
75306.0;8299.0;3561.0;F;Si si;4.0;2023-04-21 04:37:48.060000+00:00;
75063.0;8328.0;3562.0;F;Buenas noches :);4.0;2023-04-21 04:33:08.083000+00:00;
75075.0;8291.0;3562.0;M;A mí parecer el criterio del autor C es el más adecuado y tiene una mejor explicación;4.0;2023-04-21 04:33:20.911000+00:00;
75186.0;8328.0;3562.0;F;Consideran que únicamente se debería considerar eso o tienen alguna otra cosa o aspecto que debamos incluir o quitar;4.0;2023-04-21 04:35:27.007000+00:00;
75215.0;8328.0;3562.0;F;?;4.0;2023-04-21 04:35:57.012000+00:00;
75223.0;8291.0;3562.0;M;Creo que así está bien;4.0;2023-04-21 04:36:04.271000+00:00;
75254.0;8328.0;3562.0;F;El otro autor que de su opinión ...;4.0;2023-04-21 04:36:35.410000+00:00;
75259.0;8328.0;3562.0;F;:(;4.0;2023-04-21 04:36:43.777000+00:00;
75291.0;8291.0;3562.0;M;Elegimos el 2?;4.0;2023-04-21 04:37:24.493000+00:00;
75316.0;8292.0;3562.0;M;Si;4.0;2023-04-21 04:37:59.287000+00:00;
75320.0;8328.0;3562.0;F;Primero debemos acordar todo el mismo punto porque tenemos que poner la misma respuesta y mismo comentario;4.0;2023-04-21 04:38:06.241000+00:00;
75366.0;8328.0;3562.0;F;Entonces,  marcamos opción 2 y copiamos el comentario del autor c;4.0;2023-04-21 04:39:10.298000+00:00;
75372.0;8328.0;3562.0;F;Todos de acuerdo ?;4.0;2023-04-21 04:39:19.057000+00:00;
75386.0;8328.0;3562.0;F;Jajaja no hay como copiar lo mismo;4.0;2023-04-21 04:39:57.208000+00:00;
75417.0;8291.0;3562.0;M;Opción 2 y cada uno pone una opinión diferente;4.0;2023-04-21 04:40:47.480000+00:00;
75419.0;8328.0;3562.0;F;Podrían enviar sus parafrasis el comentario;4.0;2023-04-21 04:40:55.024000+00:00;
75429.0;8328.0;3562.0;F;Hay que poner el mismo comentario  según la indicación;4.0;2023-04-21 04:41:12.332000+00:00;
75444.0;8328.0;3562.0;F;Los tres autores copiamos el mismo comentario para enviar la respuesta por eso pedía que si pueden parafraseo;4.0;2023-04-21 04:41:39+00:00;
75452.0;8328.0;3562.0;F;Para solo copiarlo;4.0;2023-04-21 04:41:47.323000+00:00;
74896.0;8324.0;3563.0;F;Hola, muy buenas noches.;4.0;2023-04-21 04:30:13.719000+00:00;
74913.0;8316.0;3563.0;M;Hola 👋;4.0;2023-04-21 04:30:30.763000+00:00;
74946.0;8316.0;3563.0;M;Que opinan ?;4.0;2023-04-21 04:31:13.187000+00:00;
74971.0;8329.0;3563.0;F;La verdad, no le ayudaría a dar el examen;4.0;2023-04-21 04:31:41.697000+00:00;
74987.0;8324.0;3563.0;F;Según mi criterio, no le ayudaría a dar el examen;4.0;2023-04-21 04:31:56.118000+00:00;
75023.0;8316.0;3563.0;M;Yo no estoy claro pero más por algo ético y que va en contra de mis principios pero también esta la parte emocional y no me gustaría que le vaya mal;4.0;2023-04-21 04:32:31.132000+00:00;
75046.0;8316.0;3563.0;M;Pero me quedo con lo que ustedes dicen;4.0;2023-04-21 04:32:50.261000+00:00;
75058.0;8329.0;3563.0;F;Debido a que el ya tienen un juicio de los vivos;4.0;2023-04-21 04:33:01.500000+00:00;
75084.0;8324.0;3563.0;F;Claro la situación familiar, también es un factor, pero debido a sus principios no es ético;4.0;2023-04-21 04:33:28.772000+00:00;
75120.0;8329.0;3563.0;F;Aunque en un principio dudaría, es por eso que pondría 3;4.0;2023-04-21 04:34:09.200000+00:00;
75129.0;8316.0;3563.0;M;Entonces quedamos en que no le ayudamos por un principio ético;4.0;2023-04-21 04:34:22.829000+00:00;
75141.0;8316.0;3563.0;M;Les parece;4.0;2023-04-21 04:34:35.041000+00:00;
75148.0;8324.0;3563.0;F;Si;4.0;2023-04-21 04:34:41.393000+00:00;
75159.0;8329.0;3563.0;F;Y la puntuación?;4.0;2023-04-21 04:34:53.666000+00:00;
75170.0;8316.0;3563.0;M;3 estaría bien de mi parte;4.0;2023-04-21 04:35:06.400000+00:00;
75171.0;8324.0;3563.0;F;Podría ser 3;4.0;2023-04-21 04:35:06.681000+00:00;
75176.0;8329.0;3563.0;F;Okey;4.0;2023-04-21 04:35:17.182000+00:00;
75192.0;8324.0;3563.0;F;O sea por que también está la amistad de por medio;4.0;2023-04-21 04:35:33.504000+00:00;
75209.0;8316.0;3563.0;M;Podría quedar así,;4.0;2023-04-21 04:35:48.988000+00:00;
75210.0;8324.0;3563.0;F;Tenemos que hacer un argumento general ?;4.0;2023-04-21 04:35:49.250000+00:00;
75257.0;8329.0;3563.0;F;Creo que si;4.0;2023-04-21 04:36:41.543000+00:00;
75268.0;8316.0;3563.0;M;Aun que la.amistad esta de por medio, no le ayudaría debido a que sería ir en contra con un principio ético no solo de mi parte si no de el también y se que por lo mismo el pueda llegar a entender y no mal.interpretar;4.0;2023-04-21 04:36:56.957000+00:00;
75276.0;8316.0;3563.0;M;Podría ser ese;4.0;2023-04-21 04:37:06.715000+00:00;
75413.0;8324.0;3563.0;F;La amistad y el nivel económico de la familia es bajo, no le ayudaría, debido a que, antes que todo está la moral y la ética de cada persona, y en este caso estaría el mío y el de èl, y dialogando con las mejores intenciones con el se que puede llegar a entender y no mal interpretar mi intención.;4.0;2023-04-21 04:40:42.200000+00:00;
75432.0;8324.0;3563.0;F;Les parece ?;4.0;2023-04-21 04:41:16.833000+00:00;
75442.0;8316.0;3563.0;M;Si a mi me parece;4.0;2023-04-21 04:41:35.485000+00:00;
75476.0;8316.0;3563.0;M;Entonces queda esa justificación y ese puntaje ?;4.0;2023-04-21 04:42:59.972000+00:00;
75478.0;8324.0;3563.0;F;Hay que redactar con nuestras palabras a lo que llegamos no poner lo mismo;4.0;2023-04-21 04:43:05.573000+00:00;
74931.0;8312.0;3564.0;F;Buenas noches;4.0;2023-04-21 04:31:02.455000+00:00;
74941.0;8277.0;3564.0;F;Buenas noches;4.0;2023-04-21 04:31:09.712000+00:00;
74952.0;8277.0;3564.0;F;Que respuesta les parece mejor?;4.0;2023-04-21 04:31:22.365000+00:00;
74966.0;8277.0;3564.0;F;Para mi la A;4.0;2023-04-21 04:31:38.205000+00:00;
74977.0;8312.0;3564.0;F;Considero que por más amistad que exista es antietico;4.0;2023-04-21 04:31:47.030000+00:00;
74986.0;8312.0;3564.0;F;La A;4.0;2023-04-21 04:31:55.322000+00:00;
74999.0;8275.0;3564.0;F;Yo creo que deberíamos ayudarle a contestar o el examen, por qué aunque no es ético;4.0;2023-04-21 04:32:08.018000+00:00;
75030.0;8275.0;3564.0;F;Es una situación extraordinaria, en donde vemos que nuestro amigo por más que lo intenta no logra aprender la materia;4.0;2023-04-21 04:32:37.055000+00:00;
75079.0;8312.0;3564.0;F;Considero que lo más conveniente sería enseñarle los conocimientos hasta el día de la prueba;4.0;2023-04-21 04:33:24.993000+00:00;
75080.0;8275.0;3564.0;F;Y es importante tener empatía y reconocer que todas las personas tenemos algún ámbito en el que no somos tan buenos por lo que él ayudarle no creo que cambiaría la esencia de Sebastián ni la mía;4.0;2023-04-21 04:33:26.880000+00:00;
75090.0;8277.0;3564.0;F;Creo que un examen no define lo ético o lo antietico, considerando que Sebastián no ha sido un mal estudiante y que por ahora tiene problemas con el examen, no está mal ayudarlo;4.0;2023-04-21 04:33:34.056000+00:00;
75126.0;8275.0;3564.0;F;Concuerdo con B;4.0;2023-04-21 04:34:21.809000+00:00;
75152.0;8312.0;3564.0;F;Entonces que ponemos;4.0;2023-04-21 04:34:46.050000+00:00;
75158.0;8277.0;3564.0;F;Cuál escogemos?;4.0;2023-04-21 04:34:53.157000+00:00;
75163.0;8277.0;3564.0;F;A?;4.0;2023-04-21 04:35:02.199000+00:00;
75182.0;8275.0;3564.0;F;O sea creo qué hay que poner un número;4.0;2023-04-21 04:35:23.405000+00:00;
75188.0;8275.0;3564.0;F;No una letra;4.0;2023-04-21 04:35:27.434000+00:00;
75208.0;8312.0;3564.0;F;Y el comentario del porque;4.0;2023-04-21 04:35:48.448000+00:00;
75226.0;8275.0;3564.0;F;Es para saber lo que opina la otra persona;4.0;2023-04-21 04:36:05.045000+00:00;
75234.0;8275.0;3564.0;F;Pero debemos decidir el número que poner;4.0;2023-04-21 04:36:15.043000+00:00;
75255.0;8275.0;3564.0;F;Si todos estamos de acuerdo con el comentario A creo que podríamos poner el número uno;4.0;2023-04-21 04:36:36.370000+00:00;
75275.0;8312.0;3564.0;F;Listo;4.0;2023-04-21 04:37:06.225000+00:00;
75310.0;8312.0;3564.0;F;Y en el comentario;4.0;2023-04-21 04:37:55.651000+00:00;
75315.0;8275.0;3564.0;F;Y en comentario ponemos lo que dijo B de que un examen no define lo ético o anti ético;4.0;2023-04-21 04:37:58.655000+00:00;
75340.0;8312.0;3564.0;F;Oki;4.0;2023-04-21 04:38:26.951000+00:00;
75349.0;8275.0;3564.0;F;Y que consideramos que Sebastián se ha esforzado y es importante ser empatices y leales con el;4.0;2023-04-21 04:38:40.549000+00:00;
75450.0;8312.0;3564.0;F;Escogemos ayudar a contestar el examen porque esté no define lo ético o anti ético, debido a que Sebastián se ha esforzado por su carrera y es importante tomar en cuenta la empatía y lealtad con el.;4.0;2023-04-21 04:41:45.397000+00:00;
74892.0;8296.0;3565.0;F;Hola;4.0;2023-04-21 04:30:06.392000+00:00;
74898.0;7953.0;3565.0;F;Hola;4.0;2023-04-21 04:30:17.050000+00:00;
74902.0;8306.0;3565.0;F;Hola;4.0;2023-04-21 04:30:22.701000+00:00;
74930.0;7953.0;3565.0;F;Chic@s que opinion pusieron para quedar en una de acuerdo;4.0;2023-04-21 04:31:00.822000+00:00;
74948.0;8306.0;3565.0;F;Yo puse que si lo ayudaría;4.0;2023-04-21 04:31:14.968000+00:00;
75002.0;8296.0;3565.0;F;Yo puse que no lo ayudaría;4.0;2023-04-21 04:32:10.622000+00:00;
75039.0;8306.0;3565.0;F;Jiji en que quedamos?;4.0;2023-04-21 04:32:42.810000+00:00;
75040.0;7953.0;3565.0;F;Yo también pero puse que lo ayudaría ya que sus estudios son muy importantes y que sus padres pueden tener otra alternativa para seguir apoyándolo;4.0;2023-04-21 04:32:43.442000+00:00;
75045.0;7953.0;3565.0;F;No sé;4.0;2023-04-21 04:32:49.794000+00:00;
75055.0;7953.0;3565.0;F;Ya hora que hacemos;4.0;2023-04-21 04:32:56.189000+00:00;
75057.0;8306.0;3565.0;F;Dos contra uno;4.0;2023-04-21 04:32:59.687000+00:00;
75078.0;7953.0;3565.0;F;Escojamos la mejor respuesta a ver;4.0;2023-04-21 04:33:24.200000+00:00;
75097.0;7953.0;3565.0;F;El que dijo no porque no lo ayudarías;4.0;2023-04-21 04:33:43.786000+00:00;
75145.0;7953.0;3565.0;F;Chicos rápido porque tenemos que tener un respuesta;4.0;2023-04-21 04:34:39.475000+00:00;
75175.0;8296.0;3565.0;F;Porque dentro de sus valores no aceptan la copia, pongamos un 2;4.0;2023-04-21 04:35:16.468000+00:00;
75196.0;8306.0;3565.0;F;Yo digo que si por que para él es muy importante pasar y además sería la primera vez que lo hace. Por otro lado no es por q no haya estudiado más bien son sus miedo a no aprobar.;4.0;2023-04-21 04:35:35.022000+00:00;
75217.0;7953.0;3565.0;F;Ya hora;4.0;2023-04-21 04:35:59.916000+00:00;
75219.0;8296.0;3565.0;F;Entonces pongamos que si lo ayudaríamos;4.0;2023-04-21 04:36:02.196000+00:00;75196.0
75225.0;7953.0;3565.0;F;Que mismo;4.0;2023-04-21 04:36:04.887000+00:00;
75242.0;7953.0;3565.0;F;Ya pongamos eso;4.0;2023-04-21 04:36:25.643000+00:00;
75247.0;8306.0;3565.0;F;Si pongamos que si;4.0;2023-04-21 04:36:29.875000+00:00;
75262.0;8296.0;3565.0;F;Ponemos 1? Porque es la primera vez?;4.0;2023-04-21 04:36:48.296000+00:00;75247.0
75264.0;7953.0;3565.0;F;Entonces nos quedamos con lo que dijo B;4.0;2023-04-21 04:36:50.936000+00:00;
75288.0;8306.0;3565.0;F;El B dijo q no;4.0;2023-04-21 04:37:18.978000+00:00;
75298.0;7953.0;3565.0;F;Va que diga el C jaja;4.0;2023-04-21 04:37:35.891000+00:00;
75313.0;8306.0;3565.0;F;Que argumentamos?;4.0;2023-04-21 04:37:56.647000+00:00;
75323.0;8296.0;3565.0;F;Porque para él es muy importante pasar y además sería la primera vez que lo hace.;4.0;2023-04-21 04:38:10.154000+00:00;75313.0
75327.0;8296.0;3565.0;F;Lo que dijo c;4.0;2023-04-21 04:38:15.082000+00:00;
75330.0;7953.0;3565.0;F;Que la necesidad que tiene lo va a obligar hacer la copia;4.0;2023-04-21 04:38:17.361000+00:00;
75396.0;7953.0;3565.0;F;Lo ayudaría por que se que el siempre se ha esforzado en sus exámenes y que esta será la primera vez que haríamos “trampa” por así decirlo.;4.0;2023-04-21 04:40:11.401000+00:00;
75403.0;7953.0;3565.0;F;Eso fundamentado sería;4.0;2023-04-21 04:40:19.948000+00:00;
75423.0;7953.0;3565.0;F;Entonces como sería;4.0;2023-04-21 04:40:56.920000+00:00;
75435.0;7953.0;3565.0;F;Y el temor de perderlo lo lleva a pensar que no puede pasar el examen.;4.0;2023-04-21 04:41:21.629000+00:00;
75448.0;8306.0;3565.0;F;Por que para él es muy importante aprobar y sería la primera vez que pide ayuda a alguien para dar un examen. Siempre ha sido un buen alumno pero su miedo de no aprobar lo hace pedir ayuda a su mejor amigo;4.0;2023-04-21 04:41:43.366000+00:00;
75466.0;8306.0;3565.0;F;Que ponemos?;4.0;2023-04-21 04:42:34.003000+00:00;
75470.0;7953.0;3565.0;F;Entonces puedes mandar en un solo texto lo que;4.0;2023-04-21 04:42:45.294000+00:00;
75473.0;7953.0;3565.0;F;Puedes;4.0;2023-04-21 04:42:53.333000+00:00;
75475.0;7953.0;3565.0;F;Para tener todos lo mismo;4.0;2023-04-21 04:42:58.092000+00:00;
75480.0;7953.0;3565.0;F;Lo que dijiste está bien C;4.0;2023-04-21 04:43:10.432000+00:00;
75484.0;8306.0;3565.0;F;Este queda entonces;4.0;2023-04-21 04:43:27.610000+00:00;75448.0
75489.0;7953.0;3565.0;F;Si;4.0;2023-04-21 04:43:40.433000+00:00;
75494.0;8296.0;3565.0;F;Si;4.0;2023-04-21 04:44:01.903000+00:00;75489.0
75515.0;7953.0;3565.0;F;Manden chicos;4.0;2023-04-21 04:46:04.676000+00:00;
75517.0;8296.0;3565.0;F;Yo ya mandé;4.0;2023-04-21 04:46:21.292000+00:00;75515.0
75526.0;8306.0;3565.0;F;Igual ya envíe;4.0;2023-04-21 04:47:10.045000+00:00;
75527.0;7953.0;3565.0;F;A ya entonces;4.0;2023-04-21 04:47:17.368000+00:00;
74903.0;8320.0;3566.0;M;Hola;4.0;2023-04-21 04:30:23.715000+00:00;
74912.0;8319.0;3566.0;F;hola;4.0;2023-04-21 04:30:30.724000+00:00;
74925.0;8320.0;3566.0;M;Bueno que opinan de su respuesta;4.0;2023-04-21 04:30:55.514000+00:00;
74997.0;8319.0;3566.0;F;Que no le ayudaria a Sebastian,;4.0;2023-04-21 04:32:06.493000+00:00;
75027.0;8320.0;3566.0;M;Falta alguien más que de su opinión;4.0;2023-04-21 04:32:32.048000+00:00;
75069.0;8320.0;3566.0;M;Yo si lo ayudaría;4.0;2023-04-21 04:33:12.567000+00:00;
75077.0;8290.0;3566.0;F;Yo si;4.0;2023-04-21 04:33:22.046000+00:00;
75112.0;8320.0;3566.0;M;Más porque aparté de lo económico es también la amistad;4.0;2023-04-21 04:34:02.308000+00:00;
75116.0;8319.0;3566.0;F;Incluso seria una falta de respeto hacia ellos mismo y a una contrariedad a su propia etica;4.0;2023-04-21 04:34:05.814000+00:00;
75190.0;8319.0;3566.0;F;defiendan su posicion para llegar a un acuerdo;4.0;2023-04-21 04:35:31.940000+00:00;
75218.0;8320.0;3566.0;M;Pero ellos saben que es algo que no es de siempre y avaces pueden ver casos que cualquier acuerdo hayan llegado se puede romper;4.0;2023-04-21 04:36:00.013000+00:00;
75249.0;8290.0;3566.0;F;Yo con incídelo que por la amistad y necesidad lo haría, pero acepto que éticamente no es lo más correcto;4.0;2023-04-21 04:36:30.611000+00:00;
75261.0;8290.0;3566.0;F;Considero*;4.0;2023-04-21 04:36:46.024000+00:00;
75271.0;8320.0;3566.0;M;Yo también acepto que no es correcto pero una amistad es una amistad;4.0;2023-04-21 04:36:59.133000+00:00;
75317.0;8319.0;3566.0;F;Entonces  seria mas por una amistad;4.0;2023-04-21 04:38:00.256000+00:00;
75322.0;8320.0;3566.0;M;Yo considero que si;4.0;2023-04-21 04:38:10.118000+00:00;
75326.0;8319.0;3566.0;F;como lo reformariamos para poner en el;4.0;2023-04-21 04:38:12.001000+00:00;
75328.0;8319.0;3566.0;F;chat;4.0;2023-04-21 04:38:15.404000+00:00;
